comp_level,station,district,province,crime_category,count_offence_group,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,year,crime_count
Province,Free State,Republic of South Africa,RSA,Robbery at residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,638
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,989
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,852
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,756
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,973
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,886
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,955
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,876
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,796
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,831
Province,Free State,Republic of South Africa,RSA,Robbery at non-residential premises,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,871
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,226
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,208
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,232
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,154
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,153
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,173
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,163
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,140
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,157
Province,Free State,Republic of South Africa,RSA,Attempted sexual offences,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,163
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,176
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,155
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,153
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,158
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,123
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,121
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,107
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,84
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,97
Province,Free State,Republic of South Africa,RSA,Contact sexual offences,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,93
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,135
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,193
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,251
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,346
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,441
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,506
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,701
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,604
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,818
Province,Free State,Republic of South Africa,RSA,Sexual offences detected as a result of police action,Sexual offences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,1184
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,4584
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,4094
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,3928
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,3488
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,3284
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,3457
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,3746
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,2971
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,3416
Province,Free State,Republic of South Africa,RSA,Sexual offences,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,3415
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,1997
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,1840
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,1787
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,2082
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,1985
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,2042
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,1842
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,1705
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,1787
Province,Free State,Republic of South Africa,RSA,TRIO crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,1780
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,45945
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,42314
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,41100
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,37741
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,35725
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,36879
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,36059
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,31668
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,36356
Province,Free State,Republic of South Africa,RSA,Contact crime (crime against the person),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,39839
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,8424
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,7942
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,7816
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,6838
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,6232
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,6116
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,5740
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,5769
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,6806
Province,Free State,Republic of South Africa,RSA,Contact-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,7127
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,33259
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,31162
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,30622
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,29733
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,28653
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,28778
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,27567
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,22626
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,22900
Province,Free State,Republic of South Africa,RSA,Property-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,24631
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,26042
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,24134
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,23502
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,23348
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,20235
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,22006
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,21631
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,18708
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,21875
Province,Free State,Republic of South Africa,RSA,Other serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,23849
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,10570
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,11387
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,12791
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,15015
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,16011
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,11907
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,8313
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,6251
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,7759
Province,Free State,Republic of South Africa,RSA,Crime detected as a result of police action,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,9822
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,113670
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,105552
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,103040
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,97660
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,90845
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,93779
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,90997
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,78771
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,87937
Province,Free State,Republic of South Africa,RSA,17 Community reported serious crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,95446
Province,Gauteng,Republic of South Africa,RSA,Murder,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,3325
Province,Gauteng,Republic of South Africa,RSA,Murder,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,3671
Province,Gauteng,Republic of South Africa,RSA,Murder,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,3842
Province,Gauteng,Republic of South Africa,RSA,Murder,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,4101
Province,Gauteng,Republic of South Africa,RSA,Murder,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,4233
